Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,KentField Marine,CVSHDT827,Desktop,KFH\ssandhu,Microsoft Windows 11 Pro 10.0.22621,3R7FRW1,CVSHDT827,2025-03-26T23:57:26Z,"A4:1F:72:54:BA:A5, 80:69:1A:5C:09:26",Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Offline,KentField Marine,CVSHLT925,Laptop,CVSHLT925\Anyssa_Cibrian,Microsoft Windows 11 Pro 10.0.26100,JDWNNY3,CVSHLT925,2025-03-26T23:09:14Z,"CC:5E:F8:42:7F:01, CC:5E:F8:42:7F:02",11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz
Online,KentField Marine,D747MH63,Server,D747MH63\TouchPoint,Microsoft Windows Server 2019 Standard 10.0.17763,747MH63,D747MH63,2025-03-26T23:57:26Z,"B8:CB:29:96:72:F1, B8:CB:29:96:72:F2",Intel(R) Xeon(R) E-2124 CPU @ 3.30GHz
Online,KentField Marine,DESKTOP-00PRVNC,Laptop,DESKTOP-00PRVNC\Kristoffer_Ramos,Microsoft Windows 11 Pro 10.0.26100,B1VP044,KFHLT266,2025-03-26T23:57:26Z,"58:CD:C9:DB:7A:83, 58:CD:C9:DB:7A:84, 5E:CD:C9:DB:7A:83",12th Gen Intel(R) Core(TM) i5-1235U
Offline,KentField Marine,DESKTOP-7CGVB1L,Laptop,DESKTOP-7CGVB1L\n.sanluis,Microsoft Windows 11 Pro 10.0.26100,90QV9K3,DESKTOP-7CGVB1L,2025-03-26T23:37:08Z,"D4:54:8B:02:42:DE, A0:29:19:49:02:D7, D4:54:8B:02:42:E2",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz
Online,KentField Marine,KDHDT152,Desktop,KFH\yhuang,Microsoft Windows 11 Pro 10.0.26100,1B4G724,KFHDT152,2025-03-26T23:57:26Z,"20:88:10:A1:97:B5, 58:6D:67:35:73:A2, 58:6D:67:35:73:A6",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFH-DHCP,Server,KFH\sverma,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d 5d b8 64 c7 f6 de-48 b1 ad 5e fb 6b a7 49,KFH-DHCP,2025-03-26T23:57:26Z,00:0C:29:6B:A7:49,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFH-EHRBKP,Desktop,KFH\jsaini,Microsoft Windows 11 Pro 10.0.26100,6P4B8B3,KFHDT035,2025-03-26T23:57:26Z,70:B5:E8:4E:FE:06,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz
Online,KentField Marine,KFH-FAX-SERVER,Server,KFH\rpatel,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 3f df 93 d4 0b 1c 3e-ad 9a 8e 56 1e 54 c8 bd,KFH-FAX-SERVER,2025-03-26T23:57:26Z,00:50:56:BF:6A:13,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFH-IT2,Desktop,KFH\nbisht,Microsoft Windows 10 Pro 10.0.19045,VMware-42 3f cc d5 f1 4b 9a a9-97 78 df eb ce aa 4a 58,KFH-IT2,2025-03-26T23:57:26Z,00:50:56:BF:CC:CA,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Offline,KentField Marine,KFH-IT3,Desktop,KFH\sthakur,Microsoft Windows 10 Pro 10.0.19045,VMware-42 3f d5 d2 35 01 d8 18-e4 48 a6 5b c8 af 81 00,DESKTOP-6R8M9NS,2025-03-21T04:12:03Z,00:50:56:BF:86:5B,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFH-MEDDISP-Test,Server,KFH\sverma,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d fb ad 5c 0b 48 ea-bf a3 5f fb 61 51 99 75,KFH-MEDDISP-Test,2025-03-26T23:57:26Z,"00:50:56:BF:F9:74, 00:50:56:BF:F9:74",Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFH-Novarad2,Server,CA-KH\nradmin,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 3f dd 36 a9 a7 e8 81-41 c7 e5 75 25 27 25 10,WIN-QBJOQC6MM4K,2025-03-26T23:57:26Z,00:50:56:BF:19:69,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFH-TruCode,Server,KFH\rpatel,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 0c 01 ce 16 69 53 ab-ed 2d 73 2a 82 e9 c1 bc,KFH-TruCode,2025-03-26T23:57:26Z,00:50:56:8C:35:8A,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFH-VPN,Server,KFH\sverma,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d d3 7d 10 36 13 3a-54 fb 25 d4 4b 49 ff e8,KFH-VPN,2025-03-26T23:57:26Z,00:50:56:BF:F7:1A,Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz
Online,KentField Marine,KFHDT002,Desktop,KFH\seemak,Microsoft Windows 11 Pro 10.0.26100,2HJB8Y3,KFMDT002,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D6:17, 48:AD:9A:59:F8:0C",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT006,Desktop,KFH\bkang,Microsoft Windows 11 Pro 10.0.26100,JPMB8Y3,KFMDT006,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D1:05, C4:3D:1A:BE:36:5B, C4:3D:1A:BE:36:5F",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT007,Desktop,KFH\tdolma,Microsoft Windows 11 Pro 10.0.26100,FLMB8Y3,KFMDT007,2025-03-26T23:57:26Z,"6C:3C:8C:50:E1:DA, 48:AD:9A:5A:05:14, 48:AD:9A:5A:05:18",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT031,Desktop,KFH\dkum,Microsoft Windows 11 Pro 10.0.26100,DLMB8Y3,KFHDT031,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D3:40, 48:AD:9A:5A:05:0A, 48:AD:9A:5A:05:0E, 4A:AD:9A:5A:05:0A",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT036,Desktop,KFH\awoods,Microsoft Windows 11 Pro 10.0.26100,2LMB8Y3,KFHDT036,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D8:4D, 48:AD:9A:59:F6:F0, 48:AD:9A:59:F6:F4",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT037,Desktop,KFH\jlezzeni,Microsoft Windows 11 Pro 10.0.26100,GTQB8Y3,KFHDT037,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D2:96, C4:3D:1A:BE:37:F0, C6:3D:1A:BE:37:F0",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT038,Desktop,KFH\aperez,Microsoft Windows 11 Pro 10.0.26100,4KMB8Y3,KFHDT038,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D6:63, 48:AD:9A:59:F6:EB, 48:AD:9A:59:F6:EF, 4A:AD:9A:59:F6:EB",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT039,Desktop,KFH\Ycramos,Microsoft Windows 11 Pro 10.0.26100,GLMB8Y3,KFHDT039,2025-03-26T23:57:26Z,"6C:3C:8C:50:ED:D2, 48:AD:9A:59:F9:9D, 48:AD:9A:59:F9:A1, 4A:AD:9A:59:F9:9D",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT044,Desktop,KFH\VPECKHAM,Microsoft Windows 11 Pro 10.0.26100,5SQB8Y3,KFHDT044,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D0:6E, C4:3D:1A:BE:36:E7, C4:3D:1A:BE:36:EB",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT046,Desktop,KFH\myazbeck,Microsoft Windows 11 Pro 10.0.26100,FFMKRY3,KFHDT046,2025-03-26T23:57:26Z,"6C:3C:8C:52:17:2D, 48:AD:9A:40:5E:DE, 48:AD:9A:40:5E:E2",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT047,Desktop,KFH\cmickolich,Microsoft Windows 11 Pro 10.0.26100,8KMB8Y3,KFHDT047,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D2:1B, 48:AD:9A:5A:04:E7, 48:AD:9A:5A:04:EB, 4A:AD:9A:5A:04:E7",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT048,Desktop,KFH\amahajan,Microsoft Windows 11 Pro 10.0.26100,4TNQRY3,KFHDT048,2025-03-26T23:57:26Z,"6C:3C:8C:56:F8:3D, 48:AD:9A:58:4E:B8, 48:AD:9A:58:4E:BC, 4A:AD:9A:58:4E:B8",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT049,Desktop,KFH\moak,Microsoft Windows 11 Pro 10.0.26100,3KMB8Y3,KFHDT049,2025-03-26T23:57:26Z,"6C:3C:8C:4F:DE:56, 48:AD:9A:59:F7:FE, 48:AD:9A:59:F8:02",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT052,Desktop,KFH\aadrineda,Microsoft Windows 11 Pro 10.0.26100,CSQB8Y3,KFHDT052,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D6:B7, C4:3D:1A:BE:36:56, C4:3D:1A:BE:36:5A",13th Gen Intel(R) Core(TM) i5-13500T
Offline,KentField Marine,KFHDT055,Desktop,KFH\gtedalgo,Microsoft Windows 11 Pro 10.0.26100,DHJB8Y3,KFHDT055,2025-03-26T16:28:11Z,"6C:3C:8C:4F:D0:47, 48:AD:9A:59:F7:09, 48:AD:9A:59:F7:0D",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT059,Desktop,KFH\kdagbovie,Microsoft Windows 11 Pro 10.0.26100,5PMB8Y3,KFHDT059,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D3:0A, C4:3D:1A:BE:36:C9, C4:3D:1A:BE:36:CD",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT060,Desktop,KFH\ASINGH,Microsoft Windows 11 Pro 10.0.26100,HRNQRY3,KFHDT060,2025-03-26T23:57:26Z,"6C:3C:8C:56:F5:E5, 48:AD:9A:58:27:3F, 48:AD:9A:58:27:43",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT062,Desktop,KFH\ysantiago,Microsoft Windows 11 Pro 10.0.26100,JS9KRY3,KFHDT062,2025-03-26T23:57:26Z,"6C:3C:8C:59:F5:72, 48:AD:9A:4B:95:BA, 48:AD:9A:4B:95:BE",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT063,Desktop,KFH\ckaplan,Microsoft Windows 11 Pro 10.0.26100,JRNQRY3,KFHDT063,2025-03-26T23:57:26Z,"6C:3C:8C:56:F7:4A, 48:AD:9A:59:7A:2C, 48:AD:9A:59:7A:30",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT065,Desktop,KFH\sprince,Microsoft Windows 11 Pro 10.0.26100,GCMKRY3,KFHDT065,2025-03-26T23:57:26Z,"6C:3C:8C:50:FA:8E, 48:AD:9A:58:B3:E4, 48:AD:9A:58:B3:E8",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT066,Desktop,KFH\cmiller,Microsoft Windows 11 Pro 10.0.26100,HSNQRY3,KFHDT066,2025-03-26T23:57:26Z,"6C:3C:8C:56:F5:DC, 48:AD:9A:59:7A:4F, 48:AD:9A:59:7A:53, 4A:AD:9A:59:7A:4F",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT067,Desktop,KFH\amahajan,Microsoft Windows 11 Pro 10.0.26100,FRNQRY3,KFHDT067,2025-03-26T23:57:26Z,"6C:3C:8C:56:F6:0F, 48:AD:9A:59:7A:3B, 48:AD:9A:59:7A:3F",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT073,Desktop,KFH\THOLIKYAN,Microsoft Windows 11 Pro 10.0.26100,6W9KRY3,KFHDT073,2025-03-26T23:57:26Z,"6C:3C:8C:5A:61:04, 48:AD:9A:4B:98:8A, 48:AD:9A:4B:98:8E",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT076,Desktop,KFH\srangee,Microsoft Windows 11 Pro 10.0.26100,1PMB8Y3,KFHDT076,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D2:5F, C4:3D:1A:BE:36:92, C4:3D:1A:BE:36:96",13th Gen Intel(R) Core(TM) i5-13500T
Offline,KentField Marine,KFHDT077,Desktop,KFH\yvasquez,Microsoft Windows 11 Pro 10.0.26100,9LMB8Y3,KFHDT077,2025-03-05T18:45:46Z,"6C:3C:8C:4F:D2:4F, 48:AD:9A:59:F9:20, 48:AD:9A:59:F9:24, 4A:AD:9A:59:F9:20",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT078,Desktop,KFH\ASINGH,Microsoft Windows 11 Pro 10.0.26100,FPMB8Y3,KFHDT078,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D8:08, C4:3D:1A:C1:38:6A, C4:3D:1A:C1:38:6E",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT082,Desktop,KFH\THOLIKYAN,Microsoft Windows 11 Pro 10.0.26100,62FKRY3,KFHDT082,2025-03-26T23:57:26Z,"6C:3C:8C:5A:62:17, 48:AD:9A:58:26:1D, 48:AD:9A:58:26:21",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT083,Desktop,KFH\sprado,Microsoft Windows 11 Pro 10.0.26100,3SNQRY3,KFHDT083,2025-03-26T23:57:26Z,"6C:3C:8C:56:F4:D5, 48:AD:9A:58:24:65, 48:AD:9A:58:24:69",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT098,Desktop,KFH\nreed,Microsoft Windows 11 Pro 10.0.26100,CHJB8Y3,KFHDT098,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D3:39, 48:AD:9A:59:F9:07, 48:AD:9A:59:F9:0B",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT099,Desktop,KFH\Gvang,Microsoft Windows 11 Pro 10.0.26100,J9JKRY3,KFHDT099,2025-03-26T23:57:26Z,"6C:3C:8C:51:0B:0C, 48:AD:9A:5A:4D:1C, 48:AD:9A:5A:4D:20",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT101,Desktop,KFH\JJEAN,Microsoft Windows 11 Pro 10.0.26100,8SNQRY3,KFHDT101,2025-03-26T23:57:26Z,"6C:3C:8C:56:F8:56, 48:AD:9A:58:53:B3, 48:AD:9A:58:53:B7, 4A:AD:9A:58:53:B3",13th Gen Intel(R) Core(TM) i5-13500T
Offline,KentField Marine,KFHDT107,Desktop,KFH\Kwang,Microsoft Windows 11 Pro 10.0.22631,54YKRY3,KFHDT107,2025-02-27T19:31:56Z,"6C:3C:8C:51:8C:06, 48:AD:9A:4B:AE:B0, 48:AD:9A:4B:AE:B4",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT108,Desktop,KFH\ftseten,Microsoft Windows 11 Pro 10.0.22631,7RG68Y3,KFHDT108,2025-03-26T23:57:26Z,"C4:5A:B1:EA:22:15, 48:AD:9A:1A:59:4B, 48:AD:9A:1A:59:4F",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT110,Desktop,KFH\dgonzalez1,Microsoft Windows 11 Pro 10.0.26100,DLC68Y3,KFHDT110,2025-03-26T23:57:26Z,"C4:5A:B1:EA:20:08, 48:AD:9A:1A:4E:FB, 48:AD:9A:1A:4E:FF, 4A:AD:9A:1A:4E:FB",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT115,Desktop,KFH\eanafi,Microsoft Windows 11 Pro 10.0.26100,8NG68Y3,KFHDT115,2025-03-26T23:57:26Z,"C4:5A:B1:EA:16:4E, 48:AD:9A:19:A3:25, 48:AD:9A:19:A3:29",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT117,Desktop,KFH\mflorence,Microsoft Windows 11 Pro 10.0.26100,BJC68Y3,KFHDT117,2025-03-26T23:57:26Z,"C4:5A:B1:EA:1F:7A, 48:AD:9A:19:A3:FC, 48:AD:9A:19:A4:00",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT120,Desktop,KFH\jnavarro,Microsoft Windows 11 Pro 10.0.26100,80YKRY3,KFHDT120,2025-03-26T23:57:26Z,"6C:3C:8C:57:DF:80, 48:AD:9A:4B:55:55, 48:AD:9A:4B:55:59",13th Gen Intel(R) Core(TM) i5-13500T
Offline,KentField Marine,KFHDT121,Desktop,KFH\ALOPEZ1,Microsoft Windows 11 Pro 10.0.22631,GZXKRY3,KFHDT121,2025-03-11T15:39:52Z,"6C:3C:8C:57:DF:F7, 48:AD:9A:4B:AD:89, 48:AD:9A:4B:AD:8D",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT122,Desktop,KFH\ftseten,Microsoft Windows 11 Pro 10.0.26100,JYTKRY3,KFHDT122,2025-03-26T23:57:26Z,"6C:3C:8C:57:37:A1, 48:AD:9A:4B:AD:4D, 48:AD:9A:4B:AD:51",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT123,Desktop,KFH\CHAWORTH,Microsoft Windows 11 Pro 10.0.26100,FHC68Y3,KFHDT123,2025-03-26T23:57:26Z,"C4:5A:B1:EA:20:47, 48:AD:9A:1A:57:4D, 48:AD:9A:1A:57:51",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT125,Desktop,KFH\Tlatchison,Microsoft Windows 11 Pro 10.0.26100,4QG68Y3,KFHDT125,2025-03-26T23:57:26Z,"C4:5A:B1:EA:28:BA, 48:AD:9A:1A:57:FC, 48:AD:9A:1A:58:00",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT126,Desktop,KFH\dgillis,Microsoft Windows 11 Pro 10.0.26100,41YKRY3,KFHDT126,2025-03-26T23:57:26Z,"6C:3C:8C:57:DF:7A, 48:AD:9A:4B:50:50, 48:AD:9A:4B:50:54, 4A:AD:9A:4B:50:50",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT127,Desktop,KFH\echao,Microsoft Windows 11 Pro 10.0.26100,D0VKRY3,KFHDT127,2025-03-26T23:57:26Z,"6C:3C:8C:57:E0:6D, 48:AD:9A:4B:53:6B, 48:AD:9A:4B:53:6F",13th Gen Intel(R) Core(TM) i5-13500T
Offline,KentField Marine,KFHDT128,Desktop,KFH\hnagaraj,Microsoft Windows 11 Pro 10.0.22631,DZXKRY3,KFHDT128,2025-02-17T02:56:10Z,"6C:3C:8C:57:E0:54, 48:AD:9A:4B:53:48, 48:AD:9A:4B:53:4C",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT129,Desktop,KFH\jkellogg,Microsoft Windows 11 Pro 10.0.22631,5ZTKRY3,KFHDT129,2025-03-26T23:57:26Z,"6C:3C:8C:57:DC:6A, 48:AD:9A:41:84:A3, 48:AD:9A:41:84:A7",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT130,Desktop,KFH\avictorio,Microsoft Windows 11 Pro 10.0.26100,461LRY3,KFHDT130,2025-03-26T23:57:26Z,"6C:3C:8C:50:FF:01, 48:AD:9A:4B:AF:19, 48:AD:9A:4B:AF:1D",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT131,Desktop,KFH\bphanhmaha1,Microsoft Windows 11 Pro 10.0.26100,9FC68Y3,KFHDT131,2025-03-26T23:57:26Z,"C4:5A:B1:EA:25:3B, 48:AD:9A:1A:0D:29, 48:AD:9A:1A:0D:2D",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT132,Desktop,KFH\jsingh1,Microsoft Windows 11 Pro 10.0.26100,99868Y3,DESKTOP-MGMKAU3,2025-03-26T23:57:26Z,"C4:5A:B1:E9:29:13, 48:AD:9A:19:FF:55, 48:AD:9A:19:FF:59",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT133,Desktop,KFH\tkreuzer,Microsoft Windows 11 Pro 10.0.26100,6PG68Y3,KFHDT133,2025-03-26T23:57:26Z,"C4:5A:B1:EA:21:BE, 48:AD:9A:1A:58:C4, 48:AD:9A:1A:58:C8",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT134,Desktop,KFH\chernandez,Microsoft Windows 11 Pro 10.0.26100,CKC68Y3,KFHDT134,2025-03-26T23:57:26Z,"C4:5A:B1:EA:1F:8D, 48:AD:9A:19:FE:D8, 48:AD:9A:19:FE:DC, 4A:AD:9A:19:FE:D8",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT135,Desktop,KFH\wblackwell,Microsoft Windows 11 Pro 10.0.26100,J0YKRY3,DESKTOP-TDOHGNF,2025-03-26T23:57:26Z,"6C:3C:8C:57:37:FD, 48:AD:9A:4B:AF:14, 48:AD:9A:4B:AF:18",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT136,Desktop,KFH\mstephen,Microsoft Windows 11 Pro 10.0.26100,80VKRY3,KFHDT136,2025-03-26T23:57:26Z,"6C:3C:8C:57:DE:1B, 48:AD:9A:4B:55:7D, 48:AD:9A:4B:55:81",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT137,Desktop,KFH\fjr,Microsoft Windows 11 Pro 10.0.26100,CZTKRY3,KFHDT137,2025-03-26T23:57:26Z,"6C:3C:8C:57:DE:4A, 48:AD:9A:4B:52:E9, 48:AD:9A:4B:52:ED, 4A:AD:9A:4B:52:E9",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT138,Desktop,KFH\swieser,Microsoft Windows 11 Pro 10.0.26100,23YKRY3,KFHDT138,2025-03-26T23:57:26Z,"6C:3C:8C:57:3C:D8, 48:AD:9A:4B:AD:AC, 48:AD:9A:4B:AD:B0",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT139,Desktop,KFH\ysantiago,Microsoft Windows 11 Pro 10.0.26100,GHC68Y3,KFHDT139,2025-03-26T23:57:26Z,"C4:5A:B1:E9:34:1B, 48:AD:9A:1A:58:97, 48:AD:9A:1A:58:9B",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT140,Desktop,KFH\ENICDAO,Microsoft Windows 11 Pro 10.0.26100,3QG68Y3,KFHDT140,2025-03-26T23:57:26Z,"C4:5A:B1:EA:29:07, 48:AD:9A:1A:57:5C, 48:AD:9A:1A:57:60, 4A:AD:9A:1A:57:5C",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT143,Desktop,KFH\kyasukawa,Microsoft Windows 11 Pro 10.0.26100,7KMB8Y3,KFHDT143,2025-03-26T23:57:26Z,"6C:3C:8C:4F:D1:AF, 48:AD:9A:59:F8:49, 48:AD:9A:59:F8:4D",13th Gen Intel(R) Core(TM) i5-13500T
Online,KentField Marine,KFHDT149,Desktop,KFH\swieser,Microsoft Windows 11 Pro 10.0.26100,CC4G724,KFHDT149,2025-03-26T23:57:26Z,"20:88:10:A1:45:51, 58:6D:67:31:F1:9B, 58:6D:67:31:F1:9F",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT150,Desktop,KFH\sjin,Microsoft Windows 11 Pro 10.0.26100,9ZXF724,KFHDT150,2025-03-26T23:57:26Z,"20:88:10:A1:0B:32, 58:6D:67:34:50:D0, 58:6D:67:34:50:D4",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT151,Desktop,KFH\dkunwar,Microsoft Windows 11 Pro 10.0.26100,BB4G724,KFHDT151,2025-03-26T23:57:26Z,"20:88:10:A1:47:B1, 58:6D:67:31:F1:87, 58:6D:67:31:F1:8B",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT153,Desktop,KFH\swilkerson,Microsoft Windows 11 Pro 10.0.26100,BC4G724,KFHDT153,2025-03-26T23:57:26Z,"20:88:10:A1:47:73, 58:6D:67:31:F1:A0, 58:6D:67:31:F1:A4",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT155,Desktop,KFH\sjin,Microsoft Windows 11 Pro 10.0.26100,D51G724,KFHDT155,2025-03-26T23:57:26Z,"20:88:10:A0:B6:E1, 58:6D:67:30:D1:53, 58:6D:67:30:D1:57",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT156,Desktop,KFH\tclayton,Microsoft Windows 11 Pro 10.0.26100,BXDMF24,KFHDT156,2025-03-26T23:57:26Z,"20:88:10:99:B2:A5, 58:6D:67:39:09:3B, 58:6D:67:39:09:3F",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT157,Desktop,KFH\mstephen,Microsoft Windows 11 Pro 10.0.26100,B74G724,KFHDT157,2025-03-26T23:57:26Z,"20:88:10:A0:CA:AF, 58:6D:67:31:F1:37, 58:6D:67:31:F1:3B",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT159,Desktop,KFH\sghartimagar,Microsoft Windows 11 Pro 10.0.26100,5D4G724,KFHDT159,2025-03-26T23:57:26Z,"20:88:10:A1:46:86, 58:6D:67:30:6A:F6, 58:6D:67:30:6A:FA",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT160,Desktop,KFH\rvera,Microsoft Windows 11 Pro 10.0.26100,GKQMF24,KFHDT160,2025-03-26T23:57:26Z,"20:88:10:99:B6:50, 58:6D:67:32:1E:FF, 58:6D:67:32:1F:03, 5A:6D:67:32:1E:FF",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT161,Desktop,KFH\ytsegai,Microsoft Windows 11 Pro 10.0.26100,2B4G724,KFHDT161,2025-03-26T23:57:26Z,"20:88:10:A0:C2:74, 58:6D:67:34:51:93, 58:6D:67:34:51:97",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT162,Desktop,KFH\dkunwar,Microsoft Windows 11 Pro 10.0.26100,D01G724,KFHDT162,2025-03-26T23:57:26Z,"20:88:10:A1:0B:EF, 58:6D:67:34:51:43, 58:6D:67:34:51:47",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT163,Desktop,KFH\jatencion,Microsoft Windows 11 Pro 10.0.26100,GC4G724,KFHDT163,2025-03-26T23:57:26Z,"20:88:10:A1:42:FE, 58:6D:67:2F:B1:CE, 58:6D:67:2F:B1:D2",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT164,Desktop,KFH\jlittrell,Microsoft Windows 11 Pro 10.0.26100,C51G724,KFHDT164,2025-03-26T23:57:26Z,"20:88:10:A1:47:47, 58:6D:67:2F:A2:15, 58:6D:67:2F:A2:19",Intel(R) Core(TM) i5-14500T
Online,KentField Marine,KFHDT165,Desktop,KFH\dkunwar,Microsoft Windows 11 Pro 10.0.22631,J51G724,KFHDT165,2025-03-26T23:57:26Z,"20:88:10:A0:B6:D5, 58:6D:67:31:F1:64, 58:6D:67:31:F1:68",Intel(R) Core(TM) i5-14500T
