Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online," Amarillo Rahab Hospital",ARHDT025,Desktop,ARH\creyes,Microsoft Windows 11 Pro 10.0.26100,4Y90804,ARHDT025,2025-03-27T00:06:11Z,"20:88:10:E6:6A:8B, D4:E9:8A:F2:4A:3B, D4:E9:8A:F2:4A:3F, D6:E9:8A:F2:4A:3B",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT026,Desktop,ARHDT026\support,Microsoft Windows 11 Pro 10.0.26100,6B57704,ARHDT026,2025-03-27T00:06:11Z,"20:88:10:E2:50:52, A0:02:A5:84:25:7E, A0:02:A5:84:25:82",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT027,Desktop,ARH\mmccarty,Microsoft Windows 11 Pro 10.0.26100,HPH7704,ARHDT027,2025-03-27T00:06:11Z,"20:88:10:E2:4F:D1, A0:02:A5:84:CA:6A, A0:02:A5:84:CA:6E, A2:02:A5:84:CA:6A",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT028,Desktop,ARH\jziolkowski,Microsoft Windows 11 Pro 10.0.26100,BXL7704,ARHDT028,2025-03-27T00:06:11Z,"20:88:10:E2:33:5D, A0:02:A5:5C:96:99, A0:02:A5:5C:96:9D",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT030,Desktop,ARH\lgibbs,Microsoft Windows 11 Pro 10.0.26100,9629H04,ARHDT030,2025-03-27T00:06:11Z,"20:88:10:E8:56:67, F0:20:FF:0A:D7:46, F0:20:FF:0A:D7:4A",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT031,Desktop,ARH\ezidlicky,Microsoft Windows 11 Pro 10.0.26100,B857704,ARHDT031,2025-03-27T00:06:11Z,"20:88:10:E2:50:6A, A0:02:A5:84:1C:87, A0:02:A5:84:1C:8B, A2:02:A5:84:1C:87",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT032,Desktop,ARH\cnewton,Microsoft Windows 11 Pro 10.0.26100,G2PT704,ARHDT032,2025-03-27T00:06:11Z,"20:88:10:E7:12:4C, D4:E9:8A:F0:35:DE, D4:E9:8A:F0:35:E2",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT033,Desktop,ARH\rrankin,Microsoft Windows 11 Pro 10.0.26100,J75X704,ARHDT033,2025-03-27T00:06:11Z,"20:88:10:E7:19:0F, D4:E9:8A:F3:BF:B0, D4:E9:8A:F3:BF:B4",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT034,Desktop,ARH\kjohnson,Microsoft Windows 11 Pro 10.0.26100,C5PT704,ARHDT034,2025-03-27T00:06:11Z,"20:88:10:E7:16:21, D4:E9:8A:F0:35:89, D4:E9:8A:F0:35:8D",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT035,Desktop,ARH\kjohnson,Microsoft Windows 11 Pro 10.0.26100,C2B0804,ARHDT035,2025-03-27T00:06:11Z,"20:88:10:E7:11:F0, D4:E9:8A:F3:22:76, D4:E9:8A:F3:22:7A",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT036,Desktop,ARH\Tmilton,Microsoft Windows 11 Pro 10.0.26100,1F8X704,ARHDT036,2025-03-27T00:06:11Z,"20:88:10:E7:19:41, D4:E9:8A:F2:4A:2C, D4:E9:8A:F2:4A:30",13th Gen Intel(R) Core(TM) i5-13500T
