Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,Orchard Hospital,OH1640,Laptop,BGMH\kjones,Microsoft Windows 10 Business 10.0.19045,5CG62055VK,OH1640,2025-02-12T20:44:12Z,"3C:2C:30:CB:C3:D1, A0:C5:89:19:82:6E, A0:C5:89:19:82:72, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01",Intel(R) Core(TM) m5-6Y54 CPU @ 1.10GHz
Online,Orchard Hospital,OH1644,Desktop,BGMH\kstowe,Microsoft Windows 10 Business 10.0.19045,PC09MJ6S,OH1644,2025-03-26T23:58:48Z,"D8:CB:8A:CF:D4:BF, 7C:5C:F8:65:97:AD, 7C:5C:F8:65:97:B1",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,Orchard Hospital,OH1645,Desktop,BGMH\DWitten,Microsoft Windows 10 Business 10.0.19045,MJ03DZHD,OH1645,2025-03-26T23:58:48Z,"00:23:24:A2:51:53, 7C:5C:F8:5F:7B:8E, 7C:5C:F8:5F:7B:92",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,Orchard Hospital,OH1646,Desktop,BGMH\bford,Microsoft Windows 10 Business 10.0.19045,47317X2,OH1646,2025-03-26T23:58:48Z,6C:2B:59:E3:62:88,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Offline,Orchard Hospital,OH1652,Desktop,BGMH\kmcreynolds,Microsoft Windows 10 Business 10.0.19045,8CC7361RH5,OH1652,2025-03-23T19:40:55Z,"F4:96:34:5E:E8:6D, F4:96:34:5E:E8:71, 48:BA:4E:4E:34:CB",Intel(R) Core(TM) i5-6400T CPU @ 2.20GHz
Online,Orchard Hospital,OH1653,Desktop,BGMH\sbartell,Microsoft Windows 10 Business 10.0.19045,MJ010U9Z,OH1653,2025-03-26T23:58:48Z,"FC:4D:D4:42:D3:31, 00:C2:C6:7D:A8:52, 00:C2:C6:7D:A8:56",Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz
Online,Orchard Hospital,OH1654,Desktop,BGMH\mschiewek,Microsoft Windows 10 Business 10.0.19045,7FYHNV1,OH1654,2025-03-26T23:58:48Z,A4:1F:72:50:C7:92,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,Orchard Hospital,OH1657,Desktop,BGMH\jrogers,Microsoft Windows 10 Business 10.0.19045,FTPQ942,OH1657,2025-03-26T23:58:48Z,"74:E6:E2:DA:01:A4, 5C:C5:D4:67:D9:1E",Intel(R) Core(TM) i5-4590S CPU @ 3.00GHz
Offline,Orchard Hospital,OH1666,Desktop,BGMH\vmendoza,Microsoft Windows 10 Business 10.0.19045,C8Q8GQ2,OH1666,2025-03-19T22:46:05Z,"D8:9E:F3:9C:09:94, 74:40:BB:02:C7:26, 74:40:BB:02:C7:25",Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz
Offline,Orchard Hospital,OH1670,Laptop,BGMH\chamilton,Microsoft Windows 11 Business 10.0.26100,GB94LN3,OH1670,2025-03-26T22:04:24Z,"C4:03:A8:B6:32:99, 08:92:04:20:5E:5D, 00:09:0F:AA:00:01, 00:09:0F:FE:00:01, C4:03:A8:B6:32:9D, 08:92:04:70:4E:93",11th Gen Intel(R) Core(TM) i7-1185G7 @ 3.00GHz
Offline,Orchard Hospital,OH1672,Laptop,BGMH\tcarter,Microsoft Windows 11 Business 10.0.26100,47P8JL3,OH1672,2025-03-23T05:13:57Z,"50:84:92:6B:99:B9, 50:84:92:6B:99:BD",11th Gen Intel(R) Core(TM) i5-11320H @ 3.20GHz
Online,Orchard Hospital,OH1673,Desktop,BGMH\jgitter,Microsoft Windows 10 Business 10.0.19045,MJWEMEN,OH1673,2025-03-26T23:58:48Z,EC:A8:6B:2B:DC:17,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,Orchard Hospital,OH1674,Desktop,BGMH\adedeker,Microsoft Windows 11 Business 10.0.26100,7LWZQN3,OH1674,2025-03-26T23:58:48Z,"90:8D:6E:5E:41:E7, 10:51:07:C8:00:7D, 10:51:07:C8:00:81",Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz
Online,Orchard Hospital,OH1675,Desktop,BGMH\cmorrow,Microsoft Windows 10 Business 10.0.19045,CSZ5RN3,OH1675,2025-03-26T23:58:48Z,"08:92:04:D8:0C:B5, 10:51:07:C8:A8:7F, 10:51:07:C8:A8:83",Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz
Online,Orchard Hospital,OH1677,Desktop,BGMH\mdearmore,Microsoft Windows 10 Business 10.0.19045,8HRNQN3,OH1677,2025-03-26T23:58:48Z,"00:24:32:A0:A2:AB, 70:1A:B8:83:34:D8, 74:86:E2:20:9D:90, 70:1A:B8:83:34:D4, 72:1A:B8:83:34:D4",12th Gen Intel(R) Core(TM) i7-12700
Online,Orchard Hospital,OH1678,Desktop,BGMH\krodriguez,Microsoft Windows 11 Business 10.0.26100,9JRNQN3,OH1678,2025-03-26T23:58:48Z,"74:86:E2:20:9B:FE, 70:1A:B8:B0:EF:05, 70:1A:B8:B0:EF:09",12th Gen Intel(R) Core(TM) i7-12700
Online,Orchard Hospital,OH1679,Desktop,BGMH\adedeker,Microsoft Windows 11 Business 10.0.22631,CJRNQN3,OH1679,2025-03-26T23:58:48Z,"74:86:E2:20:9D:6C, AE:19:CB:FB:58:D6, 70:1A:B8:83:76:96",12th Gen Intel(R) Core(TM) i7-12700
Online,Orchard Hospital,OH1680,Desktop,BGMH\sreyes1,Microsoft Windows 10 Pro 10.0.19045,HGPQQP2,OH1680,2025-03-26T23:58:48Z,54:BF:64:62:B4:79,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
Offline,Orchard Hospital,OH1681,Desktop,BGMH\psahota,,,OH1681,2025-02-05T20:00:18Z,,
Offline,Orchard Hospital,OH1682,Desktop,BGMH\pkaur,Microsoft Windows 10 Business 10.0.19045,1HY2RN3,OH1682,2025-03-26T11:00:25Z,"B0:4F:13:15:A5:D4, C4:BD:E5:83:FB:71, C4:BD:E5:83:FB:75",Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz
Offline,Orchard Hospital,OH1683,Laptop,BGMH\egonzalez,Microsoft Windows 11 Pro 10.0.26100,6HRNJQ3,OH1683,2025-03-10T16:02:23Z,"00:09:0F:FE:00:01, 00:09:0F:AA:00:01, 6C:94:66:E0:EC:6E, B4:45:06:D8:72:25, 6C:94:66:E0:EC:72, 00:24:32:A0:9A:F2, 00:24:32:A0:9A:F2",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
Online,Orchard Hospital,OH1684,Laptop,BGMH\MBowers,Microsoft Windows 11 Business 10.0.26100,8L2HJQ3,OH1684,2025-03-26T23:58:48Z,"6C:94:66:E6:92:59, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01, B4:45:06:D8:6C:EF, 6C:94:66:E6:92:5D, 00:24:32:A0:9C:06",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
