Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,CVSH,CVSHDT687,Desktop,CVSH\dnesha.merritt,Microsoft Windows 10 Pro 10.0.19045,HK3DJ02,CVSHDT687,2025-03-26T23:49:08Z,C8:1F:66:3E:A2:52,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT688,Desktop,CVSH\da12972,Microsoft Windows 10 Pro 10.0.19045,JMHKK02,CVSHDT244,2025-03-26T23:49:08Z,C8:1F:66:1E:A8:6F,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT689,Desktop,CVSH\ag13280,Microsoft Windows 10 Pro 10.0.19045,653X482,CVSHDT689,2025-03-26T23:49:08Z,64:00:6A:92:EE:DB,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz
Online,CVSH,CVSHDT691,Desktop,CVSH\preetinder.singh,,,CVSHDT691,2025-03-26T23:49:08Z,,
Online,CVSH,CVSHDT697,Desktop,CVSH\tina.gould,Microsoft Windows 10 Pro 10.0.19045,6RMWBX1,CVSHDT697,2025-03-26T23:49:08Z,90:B1:1C:9D:DD:93,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Offline,CVSH,CVSHDT701,Laptop,CVSH\manuel.dominguez,Microsoft Windows 10 Pro 10.0.19045,CND74432L1,CVSHLT701,2025-03-26T00:00:27Z,"D4:6A:6A:D3:03:7F, AC:E2:D3:7A:4D:37, D4:6A:6A:D3:03:80",Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz
Online,CVSH,CVSHDT717,Desktop,CVSH\tt13492,Microsoft Windows 10 Pro 10.0.19045,J03TWV1,CVSHDT717,2025-03-26T23:49:08Z,90:B1:1C:64:05:9C,Intel(R) Core(TM) i5-3550 CPU @ 3.30GHz
Offline,CVSH,CVSHDT744,Desktop,CVSH\dupinder.sidhu,Microsoft Windows 11 Pro 10.0.22621,31Z8C42,CVSHDT744,2025-03-26T23:48:29Z,98:90:96:C6:50:5C,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz
Online,CVSH,CVSHDT745,Desktop,CVSH\mq30336,Microsoft Windows 11 Pro 10.0.22621,2HVQD42,CVSHDT745,2025-03-26T23:49:08Z,"00:E0:4C:68:5F:89, 98:90:96:C4:BF:58",Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz
Offline,CVSH,CVSHDT763,Desktop,CVSH\mc13088,Microsoft Windows 11 Pro 10.0.22621,654R482,CVSHDT763,2025-03-26T21:24:51Z,64:00:6A:92:B2:F1,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz
Online,CVSH,CVSHDT792,Desktop,CVSH\mj13311,Microsoft Windows 11 Pro 10.0.22621,989ZV12,AAMDT792,2025-03-26T23:49:08Z,"34:17:EB:AF:DF:DD, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01",Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz
Online,CVSH,CVSHDT794,Desktop,CVSH\blanca.calles,Microsoft Windows 11 Pro 10.0.22621,71VNRW1,CVSHDT794,2025-03-26T23:49:08Z,90:B1:1C:8F:2B:BE,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT813,Desktop,CVSH\ab13621,Microsoft Windows 11 Pro 10.0.22621,66Q5K02,CVSHDT813,2025-03-26T23:49:08Z,F8:B1:56:DF:55:06,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Online,CVSH,CVSHDT814,Desktop,CVSH\ea13782,Microsoft Windows 11 Pro 10.0.22621,3R5GRW1,CVSHDT814,2025-03-26T23:49:08Z,A4:1F:72:54:BA:95,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT823,Desktop,CVSH\GEETANJALI.MAHARAJ,Microsoft Windows 11 Pro 10.0.22621,2LGT382,CVSHDT448,2025-03-26T23:49:08Z,64:00:6A:8A:52:63,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz
Online,CVSH,CVSHDT833,Desktop,CVSH\mb12937,Microsoft Windows 11 Pro 10.0.22621,HZXS9Z1,CVSHDT833,2025-03-26T23:49:08Z,F8:B1:56:A1:9C:7C,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz
Online,CVSH,CVSHDT834,Desktop,CVSH\cb12898,Microsoft Windows 11 Pro 10.0.22621,H6CK9Z1,CVSHDT834,2025-03-26T23:49:08Z,F8:B1:56:A1:F0:8B,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz
Online,CVSH,CVSHDT835,Desktop,CVSH\rs13704,Microsoft Windows 11 Pro 10.0.22621,H6TR9Z1,CVSHDT835,2025-03-26T23:49:08Z,F8:B1:56:A1:A8:82,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz
Online,CVSH,CVSHDT836,Desktop,CVSH\ks13646,Microsoft Windows 11 Pro 10.0.22621,H6CR9Z1,CVSHDT836,2025-03-26T23:49:08Z,F8:B1:56:A1:F2:F1,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz
Online,CVSH,CVSHDT837,Desktop,CVSH\jh13315,Microsoft Windows 11 Pro 10.0.22621,HZ4K9Z1,CVSHDT837,2025-03-26T23:49:08Z,F8:B1:56:A3:1D:C6,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz
Online,CVSH,CVSHDT843,Desktop,CVSH\hw12991,Microsoft Windows 11 Pro 10.0.22621,3QZFRW1,CVSHDT843,2025-03-26T23:49:08Z,A4:1F:72:54:1F:04,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT844,Desktop,CVSH\spencer.holloway,Microsoft Windows 11 Pro 10.0.22621,3RCGRW1,CVSHDT844,2025-03-26T23:49:08Z,A4:1F:72:54:BA:DC,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT854,Desktop,CVSH\blanca.calles,Microsoft Windows 11 Pro 10.0.22621,95P5N02,CVSHDT854,2025-03-26T23:49:08Z,F8:BC:12:57:0E:14,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz
Online,CVSH,CVSHDT861,Desktop,CVSH\mj13311,Microsoft Windows 10 Pro 10.0.19045,3R5HRW1,CVSHDT861,2025-03-26T23:49:08Z,A4:1F:72:54:BA:FB,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT865,Desktop,CVSH\claudia.castro,Microsoft Windows 11 Pro 10.0.26100,GQM4BT2,CVSHDT865,2025-03-26T23:49:08Z,54:BF:64:A4:62:53,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz
Online,CVSH,CVSHDT869,Desktop,CVSH\hc13409,Microsoft Windows 11 Pro 10.0.22621,G2QS8Y1,CVSHDT869,2025-03-26T23:49:08Z,B8:CA:3A:AB:45:9E,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Online,CVSH,CVSHDT875,Desktop,CVSH\as12533,Microsoft Windows 11 Pro 10.0.22621,653Z482,CVSHDT875,2025-03-26T23:49:08Z,64:00:6A:92:9E:01,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz
Offline,CVSH,CVSHDT879,Desktop,CVSH\vm13855,Microsoft Windows 11 Pro 10.0.22621,991LSW1,CVSHDT879,2025-03-15T04:20:36Z,"90:B1:1C:9C:2E:D8, 24:2F:D0:B9:60:34",Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Offline,CVSH,CVSHDT881,Desktop,CVSH\hc96082,Microsoft Windows 11 Pro 10.0.22621,4WBVCZ1,CVSHDT881,2025-02-19T20:01:01Z,F8:B1:56:AE:32:1E,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT884,Desktop,CVSH\jr30360,Microsoft Windows 11 Pro 10.0.22621,3QXHRW1,CVSHDT884,2025-03-26T23:49:08Z,A4:1F:72:54:BA:FD,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT888,Desktop,CVSH\ks13026,Microsoft Windows 11 Pro 10.0.22621,3R7HRW1,CVSHDT888,2025-03-26T23:49:08Z,A4:1F:72:54:BD:1A,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT889,Desktop,CVSH\AG12622,Microsoft Windows 11 Pro 10.0.22621,3R3FRW1,CVSHDT889,2025-03-26T23:49:08Z,A4:1F:72:54:BA:E8,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT895,Desktop,CVSH\vt12476,Microsoft Windows 11 Pro 10.0.22621,G1L9Y12,CVSHDT895,2025-03-26T23:49:08Z,34:17:EB:B5:AA:FE,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz
Online,CVSH,CVSHDT901,Desktop,CVSH\jh12966,Microsoft Windows 11 Pro 10.0.22621,9DLNSW1,CVSHDT901,2025-03-26T23:49:08Z,90:B1:1C:9D:23:3C,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
