Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,Sonoma,SSHLT10,Laptop,SWMC\vkomari,Microsoft Windows 10 Pro 10.0.19045,2H0BPF2,SSHLT10,2025-03-26T17:31:57Z,"F0:D5:BF:D6:78:65, F0:D5:BF:D6:78:69",Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
Offline,Sonoma,SSHLT11,Laptop,SWMC\katie,Microsoft Windows 10 Pro 10.0.19045,B2YMQF2,SSHLT11,2025-03-23T16:30:37Z,34:F3:9A:99:02:FF,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
Offline,Sonoma,SSHLT13,Laptop,SWMC\apedro,Microsoft Windows 11 Pro 10.0.22000,5CG71137RT,SSHLT13,2025-03-20T16:03:46Z,"F4:8C:50:BC:AA:70, 40:B0:34:F1:E7:B6",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT15,Laptop,SWMC\awilson,Microsoft Windows 10 Pro 10.0.19045,5CG81231Q4,SSHLT15,2025-03-21T22:18:05Z,"F8:63:3F:CE:B5:76, B4:B6:86:23:8B:2D, F8:63:3F:CE:B5:7A",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT16,Laptop,SWMC\bgonzalez,Microsoft Windows 11 Pro 10.0.22000,5CG7412JHX,SSHLT16,2025-03-14T15:31:23Z,"F4:96:34:C8:88:18, 48:BA:4E:F3:7A:F6, F4:96:34:C8:88:1C",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT19,Laptop,SWMC\mmahal,Microsoft Windows 11 Pro 10.0.26100,5CG9211PH2,SSHLT19,2025-03-22T02:07:38Z,"38:00:25:D6:ED:B3, 38:00:25:D6:ED:B7, 80:E8:2C:50:26:BD",Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz
Offline,Sonoma,SSHLT20,Laptop,SWMC\smunoz,Microsoft Windows 10 Pro 10.0.19045,5CG8343YQX,SSHLT20,2025-03-20T23:49:01Z,"38:BA:F8:26:83:9C, F4:39:09:7C:FF:39, 38:BA:F8:26:83:A0",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Online,Sonoma,SSHLT21,Laptop,SWMC\jcapiz,Microsoft Windows 11 Pro 10.0.26100,5CD0369YWG,SSHLT17,2025-03-26T23:59:39Z,"6C:6A:77:DD:E3:75, F8:0D:AC:0E:28:BA",Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz
Offline,Sonoma,SSHLT22,Laptop,SWMC\ageitner,Microsoft Windows 10 Pro 10.0.19045,5CG8393RC3,SSHLT22,2025-03-20T22:11:24Z,"00:BB:60:24:70:ED, 00:BB:60:24:70:F1, 84:A9:3E:41:F4:65",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT23,Laptop,SWMC\ahulbert,Microsoft Windows 10 Pro 10.0.19045,5CG82246Z8,SSHLT23,2025-03-20T22:39:12Z,"5C:5F:67:FE:0A:92, 5C:5F:67:FE:0A:96, 10:62:E5:58:34:2C",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT24,Laptop,SWMC\ksooch,Microsoft Windows 10 Pro 10.0.19045,5CG7272WG8,SSHLT24,2025-03-22T02:14:19Z,"A0:AF:BD:0E:7C:66, A0:AF:BD:0E:7C:6A, F4:30:B9:CF:5B:65",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT25,Laptop,SWMC\klewis,Microsoft Windows 10 Pro 10.0.19045,5CG73825QF,SSHLT25,2025-03-26T23:13:46Z,"90:61:AE:B1:E4:4B, 90:61:AE:B1:E4:4F, 48:BA:4E:95:A9:FA",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT26,Laptop,SWMC\msmithwagner,Microsoft Windows 11 Pro 10.0.22000,5CG73852D4,SSHLT26,2025-03-03T17:01:29Z,"F8:34:41:68:17:03, 48:BA:4E:97:9C:29",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT27,Laptop,SWMC\jnaidu,Microsoft Windows 11 Pro 10.0.22631,8WZ8HR2,SSHLT27,2025-03-20T00:51:29Z,"00:BB:60:98:1F:DE, E4:B9:7A:45:84:A1, 00:BB:60:98:1F:E2",Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz
Offline,Sonoma,SSHLT28,Laptop,SWMC\gsmith,Microsoft Windows 11 Pro 10.0.22631,64NL9FAW500289H,SSHLT28,2025-03-19T01:09:23Z,"58:1C:F8:EE:93:00, 84:3A:5B:33:74:F5, 58:1C:F8:EE:93:04",13th Gen Intel(R) Core(TM) i7-1360P
Offline,Sonoma,SSHLT29,Laptop,SWMC\ahussaini,Microsoft Windows 11 Pro 10.0.22000,5CG8082QYH,SSHLT29,2025-03-20T23:45:42Z,"F8:63:3F:A3:B2:AE, 10:E7:C6:70:1E:EC, F8:63:3F:A3:B2:B2",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT30,Laptop,SWMC\wgerrans,Microsoft Windows 11 Pro 10.0.22000,5CG6421XGC,SSHLT30,2025-03-26T22:36:42Z,"F0:D5:BF:2A:96:8A, C8:D3:FF:6A:02:1E",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT32,Laptop,SWMC\dbunuan,Microsoft Windows 10 Pro 10.0.19045,5CG828230D,SSHLT32,2025-03-20T22:58:19Z,"74:70:FD:87:3F:A2, 10:62:E5:EE:BF:85, 74:70:FD:87:3F:A6",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT33,Laptop,SWMC\rcatacutan,Microsoft Windows 10 Pro 10.0.19045,5CG8411JT5,SSHLT33,2025-03-19T00:37:45Z,"B4:69:21:73:8A:02, 84:A9:3E:47:9C:5E, B4:69:21:73:8A:06",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT34,Laptop,SWMC\amondragon,Microsoft Windows 11 Pro 10.0.26100,5CD0369YXX,SSHLT34,2025-03-21T17:47:26Z,"6C:6A:77:FB:00:95, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01, F8:0D:AC:0E:27:AE, 6C:6A:77:FB:00:99, F0:09:0D:0D:F6:FB",Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz
Online,Sonoma,SSHLT35,Laptop,SWMC\amondragon,Microsoft Windows 11 Pro 10.0.26100,40KQL44,SSHLT35,2025-03-26T23:59:39Z,"44:FA:66:57:55:2B, 44:FA:66:57:55:2C, F0:09:0D:0D:F6:FB",12th Gen Intel(R) Core(TM) i7-1255U
Online,Sonoma,SSHLTIT,Laptop,SWMC\ssandhu,Microsoft Windows 10 Pro 10.0.19045,5CG55078S5,SSHLTIT Sonoma VEEAM,2025-03-26T23:59:39Z,"7C:5C:F8:73:5B:63, FC:3F:DB:89:D0:A2, 7C:5C:F8:73:5B:67",Intel(R) Core(TM) i5-4300M CPU @ 2.60GHz
Online,Sonoma,SSHMC01,Desktop,SWMC\iwagas,Microsoft Windows 10 Pro 10.0.19045,GW93H63,SSHMC01,2025-03-26T23:59:39Z,"A4:B1:C1:43:05:94, A4:BB:6D:4D:4B:F9, A4:B1:C1:43:05:98",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
